run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,FieldConditionModifier,StageTemperatureSum,comment,region_name,species_param_name,cultivar_param_name,param_value,param_index_in_array,coeff,crop_data
36,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
37,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,,r12i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
38,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,,r1i1p1,1951-01-01,2099-11-30,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
39,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
40,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp45,,r1i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
41,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
42,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp85,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
43,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
44,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,,r12i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
45,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp85,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
46,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp85,,r1i1p1,1951-01-01,2099-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
47,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,,r1i1p1,1970-01-01,2099-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
48,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
49,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp85,,r1i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
50,True,fixed,auto,WW_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,,r1i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType3_2005_100_25832_etrs89-utm32n.asc
51,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
52,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
53,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,,r12i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
54,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
55,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,,r1i1p1,1951-01-01,2099-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
56,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp26,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
57,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,,r1i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
58,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,,r1i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
59,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
60,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp45,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
61,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
62,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,,r12i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
63,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,,r1i1p1,1951-01-01,2099-11-30,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
64,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
65,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp45,,r1i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
66,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
67,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp85,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
68,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
69,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,,r12i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
70,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp85,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
71,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp85,,r1i1p1,1951-01-01,2099-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
72,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MOHC-HadGEM2-ES,UHOH-WRF361H,rcp85,,r1i1p1,1970-01-01,2099-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
73,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp85,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
74,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp85,,r1i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
75,True,fixed,auto,SU_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,,r1i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType11_2005_100_25832_etrs89-utm32n.asc
76,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
77,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
78,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,,r12i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
79,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
80,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,,r1i1p1,1951-01-01,2099-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
81,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp26,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
82,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,,r1i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
83,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,,r1i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
84,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
85,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp45,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
86,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp45,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
87,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,SMHI-RCA4,rcp45,,r12i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
88,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp45,,r1i1p1,1951-01-01,2099-11-30,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
89,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,CLMcom-CCLM4-8-17,rcp45,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
90,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp45,,r1i1p1,1970-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
91,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,,r1i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
92,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp85,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
93,True,fixed,auto,SM_sfix_hauto,sim_proj.json,crop.json,site.json,False,brandenburg_ensemble,brandenburg_ensemble,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,,r12i1p1,1951-01-01,2100-12-31,False,False,True,True,True,False,False,True,True,True,True,False,False,,,0.81,,historic_runs,BRA_BER,,,,,,BB_CType2_2005_100_25832_etrs89-utm32n.asc
